student_id,school_id,grade_band,anonymized_student_key,active_flag
1377,6,9-12,ANON-001377-2776,True
1378,5,9-12,ANON-001378-4578,True
1379,20,K-2,ANON-001379-8234,True
1380,23,6-8,ANON-001380-2692,True
1381,2,K-2,ANON-001381-2153,True
1382,19,6-8,ANON-001382-8305,True
1383,1,9-12,ANON-001383-3438,True
1384,21,K-2,ANON-001384-1619,True
1385,22,9-12,ANON-001385-5365,True
1386,5,6-8,ANON-001386-7411,True
1387,19,K-2,ANON-001387-9444,True
1388,23,9-12,ANON-001388-8833,True
1389,14,9-12,ANON-001389-2148,True
1390,18,3-5,ANON-001390-1054,True
1391,13,9-12,ANON-001391-2985,True
1392,19,6-8,ANON-001392-6463,True
1393,22,6-8,ANON-001393-7563,True
1394,2,K-2,ANON-001394-6985,True
1395,18,6-8,ANON-001395-2318,True
1396,27,9-12,ANON-001396-5750,True
1397,21,3-5,ANON-001397-3893,True
1398,18,K-2,ANON-001398-7294,True
1399,22,3-5,ANON-001399-5896,True
1400,23,9-12,ANON-001400-2749,True
1401,21,6-8,ANON-001401-8970,True
1402,3,9-12,ANON-001402-4104,True
1403,5,K-2,ANON-001403-4163,True
1404,1,3-5,ANON-001404-9015,True
1405,13,K-2,ANON-001405-9856,True
1406,21,6-8,ANON-001406-9186,True
1407,18,9-12,ANON-001407-1268,True
1408,2,6-8,ANON-001408-1918,True
1409,11,K-2,ANON-001409-7643,True
1410,4,3-5,ANON-001410-9570,True
1411,15,3-5,ANON-001411-4817,True
1412,30,K-2,ANON-001412-1604,True
1413,24,3-5,ANON-001413-9010,True
1414,21,K-2,ANON-001414-8720,True
1415,30,K-2,ANON-001415-4976,True
1416,23,3-5,ANON-001416-1235,True
1417,6,K-2,ANON-001417-6035,True
1418,27,K-2,ANON-001418-8474,True
1419,20,3-5,ANON-001419-2047,True
1420,27,K-2,ANON-001420-2870,True
1421,16,3-5,ANON-001421-2033,True
1422,26,3-5,ANON-001422-7983,True
1423,11,9-12,ANON-001423-6312,True
1424,4,3-5,ANON-001424-6268,True
1425,27,3-5,ANON-001425-1746,True
1426,19,3-5,ANON-001426-6496,True
1427,3,K-2,ANON-001427-5487,True
1428,5,9-12,ANON-001428-3753,True
1429,23,6-8,ANON-001429-3703,True
1430,15,3-5,ANON-001430-1666,True
1431,5,K-2,ANON-001431-7162,True
1432,25,3-5,ANON-001432-1256,True
1433,29,9-12,ANON-001433-2322,True
1434,1,K-2,ANON-001434-3939,True
1435,30,K-2,ANON-001435-5648,True
1436,14,9-12,ANON-001436-3079,True
1437,7,3-5,ANON-001437-5439,True
1438,17,9-12,ANON-001438-7750,True
1439,8,3-5,ANON-001439-1616,True
1440,20,3-5,ANON-001440-9190,True
1441,20,K-2,ANON-001441-5934,True
1442,12,9-12,ANON-001442-1074,True
1443,18,3-5,ANON-001443-4144,True
1444,4,K-2,ANON-001444-6929,True
1445,28,3-5,ANON-001445-8605,True
1446,25,3-5,ANON-001446-5528,True
1447,2,3-5,ANON-001447-2846,True
1448,26,3-5,ANON-001448-8772,True
1449,16,3-5,ANON-001449-3617,True
1450,22,K-2,ANON-001450-1885,True
1451,21,6-8,ANON-001451-5670,True
1452,7,9-12,ANON-001452-5118,True
1453,11,9-12,ANON-001453-1709,True
1454,4,K-2,ANON-001454-9804,True
1455,6,3-5,ANON-001455-1476,True
1456,16,K-2,ANON-001456-2160,True
1457,29,3-5,ANON-001457-8287,True
1458,19,6-8,ANON-001458-7865,True
1459,7,6-8,ANON-001459-4769,True
1460,25,K-2,ANON-001460-6343,True
1461,8,K-2,ANON-001461-4884,True
1462,24,9-12,ANON-001462-4276,True
1463,13,3-5,ANON-001463-2204,True
1464,16,9-12,ANON-001464-1890,True
1465,29,9-12,ANON-001465-3374,True
1466,7,9-12,ANON-001466-3917,True
1467,13,6-8,ANON-001467-3234,True
1468,15,3-5,ANON-001468-6875,True
1469,9,3-5,ANON-001469-6503,True
1470,5,K-2,ANON-001470-1977,True
1471,9,3-5,ANON-001471-2820,True
1472,28,9-12,ANON-001472-8513,True
1473,14,3-5,ANON-001473-6629,True
1474,8,6-8,ANON-001474-3568,True
1475,26,3-5,ANON-001475-4763,True
1476,3,9-12,ANON-001476-9548,True
1477,16,3-5,ANON-001477-8757,True
1478,27,9-12,ANON-001478-5573,True
1479,1,9-12,ANON-001479-5041,True
1480,8,6-8,ANON-001480-8114,True
1481,19,3-5,ANON-001481-3440,True
1482,30,K-2,ANON-001482-7844,True
1483,2,K-2,ANON-001483-8711,True
1484,24,K-2,ANON-001484-7974,True
1485,17,9-12,ANON-001485-8852,True
1486,26,K-2,ANON-001486-8412,True
1487,16,3-5,ANON-001487-2361,True
1488,18,K-2,ANON-001488-7662,True
1489,7,3-5,ANON-001489-6872,True
1490,10,3-5,ANON-001490-2486,True
1491,1,9-12,ANON-001491-5994,True
1492,6,9-12,ANON-001492-1399,True
1493,15,9-12,ANON-001493-3271,True
1494,28,9-12,ANON-001494-4030,True
1495,26,6-8,ANON-001495-8607,True
1496,23,K-2,ANON-001496-2158,True
1497,13,6-8,ANON-001497-9698,True
1498,2,6-8,ANON-001498-7977,True
1499,25,6-8,ANON-001499-9887,True
1500,19,3-5,ANON-001500-2326,True
1501,20,6-8,ANON-001501-1898,True
1502,17,6-8,ANON-001502-1844,True
1503,4,9-12,ANON-001503-6989,True
1504,15,K-2,ANON-001504-6989,True
1505,12,3-5,ANON-001505-2097,True
1506,18,3-5,ANON-001506-3267,True
1507,11,3-5,ANON-001507-9841,True
1508,4,9-12,ANON-001508-4437,True
1509,25,3-5,ANON-001509-6250,True
1510,12,6-8,ANON-001510-9250,True
1511,22,9-12,ANON-001511-5540,True
1512,2,K-2,ANON-001512-7108,True
1513,12,9-12,ANON-001513-8966,True
1514,17,K-2,ANON-001514-8703,True
1515,23,6-8,ANON-001515-8405,True
1516,20,6-8,ANON-001516-2075,True
1517,7,9-12,ANON-001517-2430,True
1518,3,9-12,ANON-001518-3929,True
1519,10,K-2,ANON-001519-2791,True
1520,6,6-8,ANON-001520-2835,True
1521,23,3-5,ANON-001521-9131,True
1522,5,3-5,ANON-001522-9530,True
1523,21,K-2,ANON-001523-5803,True
1524,14,3-5,ANON-001524-8764,True
1525,12,9-12,ANON-001525-8272,True
1526,24,K-2,ANON-001526-5776,True
1527,7,K-2,ANON-001527-1361,True
1528,28,3-5,ANON-001528-9513,True
1529,21,6-8,ANON-001529-7745,True
1530,19,6-8,ANON-001530-6346,True
1531,16,9-12,ANON-001531-8503,True
1532,10,3-5,ANON-001532-6021,True
1533,6,6-8,ANON-001533-4715,True
1534,16,6-8,ANON-001534-5720,True
1535,25,K-2,ANON-001535-3430,True
1536,12,6-8,ANON-001536-8469,True
1537,6,3-5,ANON-001537-9770,True
1538,10,3-5,ANON-001538-3873,True
1539,27,3-5,ANON-001539-3641,True
1540,8,K-2,ANON-001540-1674,True
1541,11,3-5,ANON-001541-8223,True
1542,9,6-8,ANON-001542-4022,True
1543,7,K-2,ANON-001543-6192,True
1544,12,3-5,ANON-001544-7109,True
1545,15,3-5,ANON-001545-9743,True
1546,10,K-2,ANON-001546-1408,True
1547,13,9-12,ANON-001547-3381,True
1548,15,6-8,ANON-001548-3556,True
1549,1,6-8,ANON-001549-5842,True
1550,16,6-8,ANON-001550-3409,True
1551,26,9-12,ANON-001551-6549,True
1552,23,K-2,ANON-001552-8847,True
1553,29,K-2,ANON-001553-3284,True
1554,22,K-2,ANON-001554-6047,True
1555,1,9-12,ANON-001555-4610,True
1556,15,6-8,ANON-001556-2515,True
1557,11,K-2,ANON-001557-4197,True
1558,19,3-5,ANON-001558-5553,True
1559,7,K-2,ANON-001559-2369,True
1560,18,9-12,ANON-001560-2431,True
1561,17,9-12,ANON-001561-4185,True
1562,16,6-8,ANON-001562-9381,True
1563,2,6-8,ANON-001563-7513,True
1564,5,9-12,ANON-001564-7056,True
1565,13,6-8,ANON-001565-1199,True
1566,10,6-8,ANON-001566-6756,True
1567,10,9-12,ANON-001567-2435,True
1568,7,9-12,ANON-001568-7809,True
1569,26,9-12,ANON-001569-5728,True
1570,6,9-12,ANON-001570-7786,True
1571,5,K-2,ANON-001571-3353,True
1572,7,6-8,ANON-001572-8776,True
1573,28,6-8,ANON-001573-2083,True
1574,30,9-12,ANON-001574-2449,True
1575,1,9-12,ANON-001575-5478,True
1576,14,3-5,ANON-001576-8571,True
1577,23,3-5,ANON-001577-4264,True
1578,6,9-12,ANON-001578-5742,True
1579,18,9-12,ANON-001579-1691,True
1580,27,6-8,ANON-001580-5979,True
1581,16,9-12,ANON-001581-4678,True
1582,1,K-2,ANON-001582-3523,True
1583,9,6-8,ANON-001583-8742,True
1584,4,6-8,ANON-001584-7834,True
1585,6,9-12,ANON-001585-5009,True
1586,1,K-2,ANON-001586-5541,True
1587,16,K-2,ANON-001587-6927,True
1588,19,9-12,ANON-001588-8144,True
1589,28,6-8,ANON-001589-8799,True
1590,23,K-2,ANON-001590-7114,True
1591,17,K-2,ANON-001591-5252,True
1592,6,K-2,ANON-001592-3394,True
1593,11,9-12,ANON-001593-3219,True
1594,12,3-5,ANON-001594-1866,True
1595,9,6-8,ANON-001595-7873,True
1596,21,6-8,ANON-001596-1798,True
1597,10,6-8,ANON-001597-9677,True
1598,21,K-2,ANON-001598-9419,True
1599,7,3-5,ANON-001599-2548,True
1600,20,3-5,ANON-001600-9908,True
1601,11,6-8,ANON-001601-5932,True
1602,9,6-8,ANON-001602-2570,True
1603,18,6-8,ANON-001603-3354,True
1604,1,3-5,ANON-001604-9489,True
1605,10,6-8,ANON-001605-8944,True
1606,14,6-8,ANON-001606-3671,True
1607,4,3-5,ANON-001607-3532,True
1608,17,3-5,ANON-001608-4087,True
1609,26,K-2,ANON-001609-7837,True
1610,15,K-2,ANON-001610-2909,True
1611,27,3-5,ANON-001611-1284,True
1612,16,6-8,ANON-001612-6104,True
1613,23,6-8,ANON-001613-3277,True
1614,27,9-12,ANON-001614-9570,True
1615,25,6-8,ANON-001615-3821,True
1616,23,6-8,ANON-001616-1471,True
1617,24,K-2,ANON-001617-4643,True
1618,5,3-5,ANON-001618-4712,True
1619,10,3-5,ANON-001619-4438,True
1620,5,K-2,ANON-001620-7960,True
1621,23,K-2,ANON-001621-2273,True
1622,1,9-12,ANON-001622-8065,True
1623,2,3-5,ANON-001623-2766,True
1624,2,K-2,ANON-001624-8685,True
1625,4,6-8,ANON-001625-1709,True
1626,3,6-8,ANON-001626-1168,True
1627,25,K-2,ANON-001627-3028,True
1628,30,3-5,ANON-001628-4277,True
1629,6,6-8,ANON-001629-1479,True
1630,3,3-5,ANON-001630-5544,True
1631,19,6-8,ANON-001631-6770,True
1632,6,3-5,ANON-001632-9272,True
1633,19,K-2,ANON-001633-2623,True
1634,27,K-2,ANON-001634-9664,True
1635,7,3-5,ANON-001635-5617,True
1636,6,K-2,ANON-001636-2616,True
1637,30,3-5,ANON-001637-9260,True
1638,28,9-12,ANON-001638-7004,True
1639,23,3-5,ANON-001639-8203,True
1640,22,K-2,ANON-001640-3963,True
1641,27,6-8,ANON-001641-7219,True
1642,14,3-5,ANON-001642-9425,True
1643,8,9-12,ANON-001643-2848,True
1644,25,6-8,ANON-001644-3025,True
1645,15,K-2,ANON-001645-9515,True
1646,5,9-12,ANON-001646-6918,True
1647,23,6-8,ANON-001647-1665,True
1648,3,6-8,ANON-001648-9088,True
1649,4,9-12,ANON-001649-5646,True
1650,15,6-8,ANON-001650-8273,True
1651,8,9-12,ANON-001651-5761,True
1652,28,9-12,ANON-001652-4093,True
1653,28,K-2,ANON-001653-8793,True
1654,22,6-8,ANON-001654-3937,True
1655,1,9-12,ANON-001655-2723,True
1656,13,9-12,ANON-001656-9563,True
1657,22,K-2,ANON-001657-2953,True
1658,5,9-12,ANON-001658-7563,True
1659,23,K-2,ANON-001659-3764,True
1660,3,6-8,ANON-001660-4261,True
1661,11,3-5,ANON-001661-7623,True
1662,4,3-5,ANON-001662-7958,True
1663,24,9-12,ANON-001663-5563,True
1664,25,6-8,ANON-001664-7557,True
1665,12,9-12,ANON-001665-7626,True
1666,16,6-8,ANON-001666-3414,True
1667,25,9-12,ANON-001667-2770,True
1668,4,6-8,ANON-001668-9017,True
1669,16,3-5,ANON-001669-3205,True
1670,1,K-2,ANON-001670-1865,True
1671,27,K-2,ANON-001671-9161,True
1672,22,K-2,ANON-001672-3934,True
1673,13,6-8,ANON-001673-3502,True
1674,10,K-2,ANON-001674-2253,True
1675,22,9-12,ANON-001675-8635,True
1676,7,6-8,ANON-001676-9157,True
1677,16,6-8,ANON-001677-9887,True
1678,11,K-2,ANON-001678-1517,True
1679,14,K-2,ANON-001679-7285,True
1680,15,6-8,ANON-001680-7165,True
1681,15,9-12,ANON-001681-1589,True
1682,2,3-5,ANON-001682-5965,True
1683,29,3-5,ANON-001683-9052,True
1684,14,3-5,ANON-001684-6119,True
1685,23,9-12,ANON-001685-8986,True
1686,25,K-2,ANON-001686-9037,True
1687,22,9-12,ANON-001687-8797,True
1688,18,3-5,ANON-001688-9301,True
1689,2,9-12,ANON-001689-5315,True
1690,16,9-12,ANON-001690-6779,True
1691,25,6-8,ANON-001691-6250,True
1692,2,K-2,ANON-001692-1739,True
1693,5,6-8,ANON-001693-6715,True
1694,26,K-2,ANON-001694-6591,True
1695,13,K-2,ANON-001695-8014,True
1696,12,6-8,ANON-001696-7749,True
1697,12,K-2,ANON-001697-5001,True
1698,8,3-5,ANON-001698-6113,True
1699,19,K-2,ANON-001699-2073,True
1700,28,6-8,ANON-001700-2875,True
1701,11,3-5,ANON-001701-1322,True
1702,18,6-8,ANON-001702-1612,True
1703,15,9-12,ANON-001703-9433,True
1704,29,9-12,ANON-001704-5368,True
1705,1,9-12,ANON-001705-1364,True
1706,11,9-12,ANON-001706-7394,True
1707,11,K-2,ANON-001707-9001,True
1708,4,3-5,ANON-001708-6504,True
1709,16,6-8,ANON-001709-3730,True
1710,20,6-8,ANON-001710-6952,True
1711,14,3-5,ANON-001711-9142,True
1712,21,K-2,ANON-001712-9779,True
1713,7,6-8,ANON-001713-5344,True
1714,2,6-8,ANON-001714-7586,True
1715,26,3-5,ANON-001715-2506,True
1716,23,K-2,ANON-001716-6518,True
1717,9,K-2,ANON-001717-9700,True
1718,16,9-12,ANON-001718-4436,True
1719,12,K-2,ANON-001719-5945,True
1720,17,6-8,ANON-001720-8092,True
1721,22,6-8,ANON-001721-4278,True
1722,14,9-12,ANON-001722-5116,True
1723,20,9-12,ANON-001723-9971,True
1724,6,K-2,ANON-001724-9457,True
1725,28,3-5,ANON-001725-9178,True
1726,7,9-12,ANON-001726-5389,True
1727,30,9-12,ANON-001727-1981,True
1728,17,3-5,ANON-001728-6968,True
1729,15,3-5,ANON-001729-4938,True
1730,5,6-8,ANON-001730-8133,True
1731,14,6-8,ANON-001731-2055,True
1732,21,3-5,ANON-001732-7757,True
1733,9,6-8,ANON-001733-3631,True
1734,9,3-5,ANON-001734-7649,True
1735,8,K-2,ANON-001735-3456,True
1736,7,K-2,ANON-001736-5023,True
1737,26,6-8,ANON-001737-8604,True
1738,16,9-12,ANON-001738-7914,True
1739,21,K-2,ANON-001739-4309,True
1740,6,6-8,ANON-001740-3235,True
1741,1,6-8,ANON-001741-5551,True
1742,22,3-5,ANON-001742-1691,True
1743,24,9-12,ANON-001743-1326,True
1744,2,K-2,ANON-001744-6143,True
1745,20,6-8,ANON-001745-2041,True
1746,29,9-12,ANON-001746-6954,True
1747,22,K-2,ANON-001747-7502,True
1748,27,3-5,ANON-001748-4867,True
1749,4,K-2,ANON-001749-9551,True
1750,22,6-8,ANON-001750-9133,True
1751,29,K-2,ANON-001751-4900,True
1752,20,K-2,ANON-001752-6134,True
1753,11,9-12,ANON-001753-4865,True
1754,30,9-12,ANON-001754-4571,True
1755,5,K-2,ANON-001755-3869,True
1756,7,6-8,ANON-001756-8200,True
1757,14,6-8,ANON-001757-1916,True
1758,16,6-8,ANON-001758-2850,True
1759,11,9-12,ANON-001759-8780,True
1760,22,3-5,ANON-001760-5550,True
1761,29,3-5,ANON-001761-6947,True
1762,16,6-8,ANON-001762-6049,True
1763,1,K-2,ANON-001763-1895,True
1764,23,3-5,ANON-001764-5144,True
1765,18,9-12,ANON-001765-6067,True
1766,21,6-8,ANON-001766-2999,True
1767,18,3-5,ANON-001767-8248,True
1768,13,K-2,ANON-001768-7438,True
1769,30,6-8,ANON-001769-5929,True
1770,3,3-5,ANON-001770-5872,True
1771,7,3-5,ANON-001771-8190,True
1772,21,6-8,ANON-001772-7656,True
1773,26,K-2,ANON-001773-5489,True
1774,28,K-2,ANON-001774-9055,True
1775,16,9-12,ANON-001775-6451,True
1776,23,9-12,ANON-001776-2644,True
1777,27,3-5,ANON-001777-5275,True
1778,17,K-2,ANON-001778-6764,True
1779,14,6-8,ANON-001779-8426,True
1780,23,K-2,ANON-001780-1853,True
1781,21,3-5,ANON-001781-8264,True
1782,26,3-5,ANON-001782-1050,True
1783,13,3-5,ANON-001783-6006,True
1784,11,K-2,ANON-001784-2815,True
1785,6,3-5,ANON-001785-9460,True
1786,23,3-5,ANON-001786-7722,True
1787,26,6-8,ANON-001787-8397,True
1788,16,3-5,ANON-001788-5270,True
1789,6,6-8,ANON-001789-5616,True
1790,7,K-2,ANON-001790-7791,True
1791,12,3-5,ANON-001791-7447,True
1792,29,9-12,ANON-001792-4677,True
1793,1,K-2,ANON-001793-4747,True
1794,30,K-2,ANON-001794-8576,True
1795,7,6-8,ANON-001795-3764,True
1796,2,9-12,ANON-001796-8027,True
1797,20,6-8,ANON-001797-3445,True
1798,3,6-8,ANON-001798-3787,True
1799,19,K-2,ANON-001799-1231,True
1800,23,9-12,ANON-001800-8433,True
1801,27,9-12,ANON-001801-2941,True
1802,8,3-5,ANON-001802-4121,True
1803,28,6-8,ANON-001803-5717,True
1804,24,9-12,ANON-001804-7259,True
1805,5,9-12,ANON-001805-4385,True
1806,20,3-5,ANON-001806-5636,True
1807,24,3-5,ANON-001807-7853,True
1808,6,9-12,ANON-001808-3391,True
1809,1,6-8,ANON-001809-5289,True
1810,8,9-12,ANON-001810-5068,True
1811,12,9-12,ANON-001811-2404,True
1812,1,9-12,ANON-001812-3182,True
1813,28,6-8,ANON-001813-7513,True
1814,22,3-5,ANON-001814-7283,True
1815,23,9-12,ANON-001815-5198,True
1816,3,K-2,ANON-001816-1962,True
1817,2,6-8,ANON-001817-4847,True
1818,16,6-8,ANON-001818-1745,True
1819,1,6-8,ANON-001819-9266,True
1820,20,9-12,ANON-001820-5956,True
1821,13,6-8,ANON-001821-3166,True
1822,29,K-2,ANON-001822-3938,True
1823,9,3-5,ANON-001823-9253,True
1824,16,6-8,ANON-001824-8669,True
1825,5,K-2,ANON-001825-6198,True
1826,23,9-12,ANON-001826-3323,True
1827,9,K-2,ANON-001827-6132,True
1828,2,3-5,ANON-001828-9179,True
1829,28,6-8,ANON-001829-6907,True
1830,30,9-12,ANON-001830-5635,True
1831,29,6-8,ANON-001831-5321,True
1832,17,6-8,ANON-001832-8139,True
1833,29,3-5,ANON-001833-6169,True
1834,24,9-12,ANON-001834-3478,True
1835,18,9-12,ANON-001835-1871,True
1836,7,3-5,ANON-001836-1894,True
1837,8,3-5,ANON-001837-1587,True
1838,16,6-8,ANON-001838-3679,True
1839,23,9-12,ANON-001839-8150,True
1840,4,9-12,ANON-001840-1668,True
1841,15,6-8,ANON-001841-8949,True
1842,15,9-12,ANON-001842-2843,True
1843,28,3-5,ANON-001843-3025,True
1844,12,K-2,ANON-001844-4337,True
1845,28,6-8,ANON-001845-3959,True
1846,27,3-5,ANON-001846-9335,True
1847,27,6-8,ANON-001847-4479,True
1848,19,K-2,ANON-001848-9618,True
1849,25,3-5,ANON-001849-7822,True
1850,30,K-2,ANON-001850-5033,True
1851,25,9-12,ANON-001851-2545,True
1852,29,6-8,ANON-001852-1425,True
1853,10,K-2,ANON-001853-7458,True
1854,12,K-2,ANON-001854-6300,True
1855,5,K-2,ANON-001855-2328,True
1856,15,9-12,ANON-001856-8439,True
1857,21,6-8,ANON-001857-1095,True
1858,11,K-2,ANON-001858-8423,True
1859,11,3-5,ANON-001859-4463,True
1860,28,K-2,ANON-001860-5635,True
1861,11,K-2,ANON-001861-2158,True
1862,18,9-12,ANON-001862-2516,True
1863,13,6-8,ANON-001863-3916,True
1864,8,9-12,ANON-001864-2461,True
1865,1,3-5,ANON-001865-3669,True
1866,13,9-12,ANON-001866-5668,True
1867,21,3-5,ANON-001867-2975,True
1868,10,9-12,ANON-001868-8083,True
1869,24,6-8,ANON-001869-3151,True
1870,12,K-2,ANON-001870-7020,True
1871,17,3-5,ANON-001871-9021,True
1872,15,9-12,ANON-001872-8805,True
1873,9,9-12,ANON-001873-2478,True
1874,25,9-12,ANON-001874-7033,True
1875,20,3-5,ANON-001875-8112,True
1876,21,9-12,ANON-001876-2522,True
1877,2,6-8,ANON-001877-8594,True
1878,22,3-5,ANON-001878-3540,True
1879,30,9-12,ANON-001879-9638,True
1880,21,K-2,ANON-001880-5762,True
1881,15,9-12,ANON-001881-2297,True
1882,30,9-12,ANON-001882-5921,True
1883,5,3-5,ANON-001883-5921,True
1884,27,3-5,ANON-001884-9570,True
1885,14,6-8,ANON-001885-1781,True
1886,18,K-2,ANON-001886-1738,True
1887,17,K-2,ANON-001887-9366,True
1888,14,9-12,ANON-001888-2548,True
1889,15,6-8,ANON-001889-6823,True
1890,9,K-2,ANON-001890-9248,True
1891,1,K-2,ANON-001891-8583,True
1892,6,3-5,ANON-001892-7438,True
1893,2,K-2,ANON-001893-7819,True
1894,29,6-8,ANON-001894-6143,True
1895,19,9-12,ANON-001895-8371,True
1896,20,6-8,ANON-001896-6592,True
1897,30,3-5,ANON-001897-4458,True
1898,6,K-2,ANON-001898-5248,True
1899,28,K-2,ANON-001899-8107,True
1900,18,K-2,ANON-001900-1095,True
1901,13,K-2,ANON-001901-1217,True
1902,6,9-12,ANON-001902-8539,True
1903,23,9-12,ANON-001903-8974,True
1904,10,6-8,ANON-001904-7471,True
1905,26,6-8,ANON-001905-2435,True
1906,5,3-5,ANON-001906-1227,True
1907,7,K-2,ANON-001907-1260,True
1908,23,3-5,ANON-001908-1439,True
1909,7,9-12,ANON-001909-3378,True
1910,21,3-5,ANON-001910-8139,True
1911,27,3-5,ANON-001911-2410,True
1912,10,9-12,ANON-001912-3427,True
1913,16,9-12,ANON-001913-1357,True
1914,4,3-5,ANON-001914-3497,True
1915,24,9-12,ANON-001915-8947,True
1916,16,K-2,ANON-001916-8364,True
1917,19,3-5,ANON-001917-4298,True
1918,10,9-12,ANON-001918-1834,True
1919,11,K-2,ANON-001919-2682,True
1920,21,9-12,ANON-001920-7810,True
1921,28,9-12,ANON-001921-5764,True
1922,2,9-12,ANON-001922-7548,True
1923,16,9-12,ANON-001923-4799,True
1924,23,K-2,ANON-001924-9655,True
1925,1,9-12,ANON-001925-6174,True
1926,18,K-2,ANON-001926-5388,True
1927,29,9-12,ANON-001927-8755,True
1928,4,9-12,ANON-001928-6681,True
1929,15,9-12,ANON-001929-1340,True
1930,6,6-8,ANON-001930-4149,True
1931,16,6-8,ANON-001931-8178,True
1932,8,3-5,ANON-001932-6556,True
1933,30,9-12,ANON-001933-3148,True
1934,29,6-8,ANON-001934-7395,True
1935,14,6-8,ANON-001935-8738,True
1936,26,3-5,ANON-001936-4394,True
1937,10,K-2,ANON-001937-8911,True
1938,5,3-5,ANON-001938-4268,True
1939,6,9-12,ANON-001939-2653,True
1940,26,9-12,ANON-001940-9089,True
1941,10,3-5,ANON-001941-4431,True
1942,18,K-2,ANON-001942-1297,True
1943,12,6-8,ANON-001943-6849,True
1944,22,3-5,ANON-001944-3862,True
1945,27,K-2,ANON-001945-2043,True
1946,11,9-12,ANON-001946-2867,True
1947,20,3-5,ANON-001947-2977,True
1948,18,3-5,ANON-001948-8968,True
1949,9,6-8,ANON-001949-6820,True
1950,25,K-2,ANON-001950-5382,True
1951,29,3-5,ANON-001951-9444,True
1952,20,K-2,ANON-001952-1826,True
1953,30,9-12,ANON-001953-8489,True
1954,27,K-2,ANON-001954-2734,True
1955,26,K-2,ANON-001955-1687,True
1956,17,K-2,ANON-001956-3736,True
1957,21,K-2,ANON-001957-4365,True
1958,30,6-8,ANON-001958-3572,True
1959,24,6-8,ANON-001959-8233,True
1960,25,9-12,ANON-001960-2626,True
1961,5,6-8,ANON-001961-6482,True
1962,27,3-5,ANON-001962-3014,True
1963,28,3-5,ANON-001963-8194,True
1964,14,K-2,ANON-001964-5019,True
1965,27,9-12,ANON-001965-6592,True
1966,10,3-5,ANON-001966-2396,True
1967,9,6-8,ANON-001967-7799,True
1968,12,3-5,ANON-001968-3483,True
1969,25,9-12,ANON-001969-4738,True
1970,5,9-12,ANON-001970-7773,True
1971,30,9-12,ANON-001971-8516,True
1972,28,6-8,ANON-001972-1487,True
1973,15,3-5,ANON-001973-1162,True
1974,23,K-2,ANON-001974-2389,True
1975,11,6-8,ANON-001975-7580,True
1976,25,3-5,ANON-001976-8111,True
1977,2,9-12,ANON-001977-1607,True
1978,22,3-5,ANON-001978-1947,True
1979,21,6-8,ANON-001979-7869,True
1980,13,6-8,ANON-001980-6139,True
1981,30,6-8,ANON-001981-1129,True
1982,27,6-8,ANON-001982-9647,True
1983,20,3-5,ANON-001983-7618,True
1984,15,3-5,ANON-001984-9919,True
1985,20,9-12,ANON-001985-6656,True
1986,29,9-12,ANON-001986-4232,True
1987,29,6-8,ANON-001987-2380,True
1988,2,6-8,ANON-001988-7389,True
1989,24,3-5,ANON-001989-9527,True
1990,18,6-8,ANON-001990-4501,True
1991,3,6-8,ANON-001991-9541,True
1992,11,3-5,ANON-001992-1383,True
1993,1,6-8,ANON-001993-4954,True
1994,27,6-8,ANON-001994-7926,True
1995,17,K-2,ANON-001995-1982,True
1996,27,6-8,ANON-001996-5255,True
1997,21,6-8,ANON-001997-3028,True
1998,2,K-2,ANON-001998-8352,True
1999,10,K-2,ANON-001999-8424,True
2000,11,3-5,ANON-002000-9737,True
2001,28,3-5,ANON-002001-6739,True
2002,10,6-8,ANON-002002-3293,True
2003,23,9-12,ANON-002003-9514,True
2004,24,3-5,ANON-002004-2724,True
2005,11,3-5,ANON-002005-6919,True
2006,15,K-2,ANON-002006-3401,True
2007,23,9-12,ANON-002007-7751,True
2008,3,K-2,ANON-002008-2018,True
2009,14,3-5,ANON-002009-8802,True
2010,7,9-12,ANON-002010-2279,True
2011,12,9-12,ANON-002011-9502,True
2012,25,9-12,ANON-002012-5320,True
2013,19,9-12,ANON-002013-7937,True
2014,15,9-12,ANON-002014-7830,True
2015,27,3-5,ANON-002015-3364,True
2016,17,3-5,ANON-002016-8942,True
2017,23,9-12,ANON-002017-3119,True
2018,23,K-2,ANON-002018-4483,True
2019,15,9-12,ANON-002019-1534,True
2020,24,3-5,ANON-002020-7051,True
2021,30,K-2,ANON-002021-7694,True
2022,4,K-2,ANON-002022-7055,True
2023,19,6-8,ANON-002023-1659,True
2024,17,3-5,ANON-002024-2929,True
2025,12,6-8,ANON-002025-7135,True
2026,10,6-8,ANON-002026-8961,True
2027,1,3-5,ANON-002027-3328,True
2028,26,9-12,ANON-002028-1797,True
2029,30,6-8,ANON-002029-5644,True
2030,7,3-5,ANON-002030-9008,True
2031,1,K-2,ANON-002031-9970,True
2032,12,K-2,ANON-002032-1732,True
2033,14,9-12,ANON-002033-6074,True
2034,19,9-12,ANON-002034-6534,True
2035,26,9-12,ANON-002035-8786,True
2036,27,3-5,ANON-002036-3269,True
2037,17,9-12,ANON-002037-8371,True
2038,22,9-12,ANON-002038-3440,True
2039,28,6-8,ANON-002039-2463,True
2040,26,9-12,ANON-002040-7344,True
2041,8,9-12,ANON-002041-6554,True
